hour,day,week,consommation
12,5,26,1334
12,5,27,1298
12,5,28,1162
12,5,29,1282
12,5,30,1100
12,5,31,1115
12,5,32,1453
12,5,33,1270
12,5,34,1053
12,5,35,1245
12,5,36,1243
12,5,37,1159
12,5,38,1243
12,5,39,1110
12,5,40,1124
12,5,41,1104
12,5,42,1104
12,5,43,1152
12,5,44,1071
12,5,45,1096
12,5,46,1004
12,5,47,1091
12,5,48,1099
12,5,49,1052
12,5,50,1043
12,5,51,1025
12,5,53,1035
12,6,1,1054
12,6,2,1077
12,6,3,1108
12,6,4,1132
12,6,5,1122
12,6,6,1075
12,6,7,1144
12,6,8,1139
12,6,9,1111
12,6,10,1085
12,6,11,1103
12,6,12,1077
12,6,13,1089
12,6,14,1105
12,6,15,1095
12,6,16,1163
12,6,17,1062
12,6,18,1298
12,6,19,1106
12,6,20,1097
12,6,21,1160
12,6,22,1107
12,6,23,1344
12,6,24,1493
12,6,25,1241
12,6,26,1315
12,6,27,1297
12,6,28,1268
12,6,29,1199
12,6,30,1105
12,6,31,1121
12,6,32,1615
12,6,33,1248
12,6,34,1123
12,6,35,1265
12,6,36,1157
12,6,37,1067
12,6,38,1138
12,6,39,1237
12,6,40,1073
12,6,41,1090
12,6,42,1049
12,6,43,1127
12,6,44,1084
12,6,45,1106
12,6,46,980
12,6,47,1055
12,6,48,1056
12,6,49,1052
12,6,50,1043
12,6,51,1051
12,6,53,1014
13,0,1,1498
13,0,2,1554
13,0,3,1656
13,0,4,1656
13,0,5,1644
13,0,6,1548
13,0,7,1565
13,0,8,1704
13,0,9,1646
13,0,10,1606
13,0,11,1583
13,0,12,1621
13,0,13,1669
13,0,14,1321
13,0,15,1687
13,0,16,1560
13,0,17,1656
13,0,18,1673
13,0,19,1699
13,0,20,1643
13,0,21,1453
13,0,22,1761
13,0,23,1658
13,0,24,1808
13,0,25,1833
13,0,26,1655
13,0,27,1771
13,0,28,1877
13,0,29,1777
13,0,30,1383
13,0,31,1247
13,0,32,1311
13,0,33,1354
13,0,34,1409
13,0,35,1505
13,0,36,1922
13,0,37,1774
13,0,38,1571
13,0,39,1657
13,0,40,1667
13,0,41,1658
13,0,42,1580
13,0,43,1599
13,0,44,1269
13,0,45,1737
13,0,46,1783
13,0,47,1605
13,0,48,1612
13,0,49,1679
13,0,50,1563
13,0,51,1275
13,0,52,1241
13,1,1,1647
13,1,2,1623
13,1,3,1581
13,1,4,1609
13,1,5,1741
13,1,6,1652
13,1,7,1605
13,1,8,1689
13,1,9,1574
13,1,10,1578
13,1,11,1582
13,1,12,1621
13,1,13,1653
13,1,14,1580
13,1,15,1550
13,1,16,1666
13,1,17,1654
13,1,18,1724
13,1,19,1724
13,1,20,1655
13,1,21,1621
13,1,22,1877
13,1,23,1777
13,1,24,1926
13,1,25,1827
13,1,26,1665
13,1,27,1801
13,1,28,1584
13,1,29,1881
13,1,30,1404
13,1,31,1356
13,1,32,1443
13,1,33,1265
13,1,34,1547
13,1,35,1601
13,1,36,1902
13,1,37,1874
13,1,38,1639
13,1,39,1638
13,1,40,1656
13,1,41,1713
13,1,42,1595
13,1,43,1648
13,1,44,1605
13,1,45,1646
13,1,46,1660
13,1,47,1593
13,1,48,1614
13,1,49,1658
13,1,50,1611
13,1,51,1231
13,1,52,1235
13,2,1,1564
13,2,2,1341
13,2,3,1549
13,2,4,1622
13,2,5,1665
13,2,6,1328
13,2,7,1625
13,2,8,1725
13,2,9,1521
13,2,10,1535
13,2,11,1545
13,2,12,1522
13,2,13,1750
13,2,14,1576
13,2,15,1456
13,2,16,1538
13,2,17,1609
13,2,18,1582
13,2,19,1542
13,2,20,1511
13,2,21,1717
13,2,22,1710
13,2,23,1726
13,2,24,1990
13,2,25,1731
13,2,26,1617
13,2,27,1700
13,2,28,1373
13,2,29,1773
13,2,30,1407
13,2,31,1206
13,2,32,1509
13,2,33,1165
13,2,34,1516
13,2,35,1586
13,2,36,1930
13,2,37,1750
13,2,38,1565
13,2,39,1679
13,2,40,1613
13,2,41,1569
13,2,42,1716
13,2,43,1608
13,2,44,1581
13,2,45,1627
13,2,46,1618
13,2,47,1588
13,2,48,1737
13,2,49,1695
13,2,50,1634
13,2,51,1223
13,2,52,1149
13,3,1,1569
13,3,2,1645
13,3,3,1634
13,3,4,1605
13,3,5,1643
13,3,6,1624
13,3,7,1590
13,3,8,1789
13,3,9,1602
13,3,10,1728
13,3,11,1568
13,3,12,1621
13,3,13,1743
13,3,14,1587
13,3,15,1613
13,3,16,1590
13,3,17,1656
13,3,18,1680
13,3,19,1281
13,3,20,1591
13,3,21,1708
13,3,22,1771
13,3,23,1790
13,3,24,1947
13,3,25,1715
13,3,26,1749
13,3,27,1645
13,3,28,1346
13,3,29,1835
13,3,30,1429
13,3,31,1283
13,3,32,1541
13,3,33,1231
13,3,34,1654
13,3,35,1751
13,3,36,1793
13,3,37,1740
13,3,38,1648
13,3,39,1596
13,3,40,1634
13,3,41,1593
13,3,42,1684
13,3,43,1577
13,3,44,1613
13,3,45,1306
13,3,46,1694
13,3,47,1628
13,3,48,1678
13,3,49,1730
13,3,50,1610
13,3,51,1141
13,3,52,1145
13,4,1,1525
13,4,2,1590
13,4,3,1658
13,4,4,1610
13,4,5,1646
13,4,6,1535
13,4,7,1600
13,4,8,1600
13,4,9,1620
13,4,10,1512
13,4,11,1562
13,4,12,1638
13,4,13,1653
13,4,14,1559
13,4,15,1593
13,4,16,1612
13,4,17,1606
13,4,18,1610
13,4,19,1319
13,4,20,1704
13,4,21,1756
13,4,22,1821
13,4,23,1814
13,4,24,1927
13,4,25,1682
13,4,26,1609
13,4,27,1708
13,4,28,1581
13,4,29,1832
13,4,30,1442
13,4,31,1339
13,4,32,1496
13,4,33,1299
13,4,34,1511
13,4,35,1774
13,4,36,1751
13,4,37,1742
13,4,38,1681
13,4,39,1614
13,4,40,1619
13,4,41,1534
13,4,42,1640
13,4,43,1569
13,4,44,1569
13,4,45,1508
13,4,46,1645
13,4,47,1633
13,4,48,1618
13,4,49,1647
13,4,50,1551
13,4,51,1153
13,4,52,1305
13,4,53,1246
13,5,1,1028
13,5,2,1072
13,5,3,1103
13,5,4,1129
13,5,5,1138
13,5,6,1109
13,5,7,1139
13,5,8,1107
13,5,9,1101
13,5,10,1116
13,5,11,1102
13,5,12,1101
13,5,13,1082
13,5,14,1072
13,5,15,1082
13,5,16,1232
13,5,17,1077
13,5,18,1188
13,5,19,1074
13,5,20,1135
13,5,21,1264
13,5,22,1193
13,5,23,1384
13,5,24,1476
13,5,25,1273
13,5,26,1362
13,5,27,1328
13,5,28,1205
13,5,29,1274
13,5,30,1175
13,5,31,1094
13,5,32,1600
13,5,33,1423
13,5,34,1064
13,5,35,1312
13,5,36,1329
13,5,37,1218
13,5,38,1306
13,5,39,1152
13,5,40,1109
13,5,41,1082
13,5,42,1072
13,5,43,1162
13,5,44,1075
13,5,45,1116
13,5,46,1018
13,5,47,1070
13,5,48,1096
13,5,49,1073
13,5,50,1037
13,5,51,1050
13,5,53,1010
13,6,1,1035
13,6,2,1066
13,6,3,1101
13,6,4,1112
13,6,5,1142
13,6,6,1081
13,6,7,1157
13,6,8,1121
13,6,9,1095
13,6,10,1091
13,6,11,1077
13,6,12,1081
13,6,13,1095
13,6,14,1116
13,6,15,1075
13,6,16,1220
13,6,17,1067
13,6,18,1278
13,6,19,1147
13,6,20,1117
13,6,21,1239
13,6,22,1131
13,6,23,1370
13,6,24,1410
13,6,25,1357
13,6,26,1253
13,6,27,1243
13,6,28,1292
13,6,29,1262
13,6,30,1090
13,6,31,1175
13,6,32,1545
13,6,33,1246
13,6,34,1096
13,6,35,1264
13,6,36,1277
13,6,37,1106
13,6,38,1158
13,6,39,1266
13,6,40,1067
13,6,41,1083
13,6,42,1038
13,6,43,1152
13,6,44,1083
13,6,45,1073
13,6,46,979
13,6,47,1066
13,6,48,1099
13,6,49,1054
13,6,50,1040
13,6,51,1027
13,6,53,1032
14,0,1,1447
14,0,2,1541
14,0,3,1633
14,0,4,1633
14,0,5,1584
14,0,6,1555
14,0,7,1613
14,0,8,1710
14,0,9,1651
14,0,10,1592
14,0,11,1583
14,0,12,1590
14,0,13,1667
14,0,14,1330
14,0,15,1660
14,0,16,1548
14,0,17,1784
14,0,18,1636
14,0,19,1647
14,0,20,1558
14,0,21,1442
14,0,22,1831
14,0,23,1692
14,0,24,1862
14,0,25,1771
14,0,26,1638
14,0,27,1709
14,0,28,1817
14,0,29,1828
14,0,30,1397
14,0,31,1285
14,0,32,1318
14,0,33,1338
14,0,34,1444
14,0,35,1513
14,0,36,1958
14,0,37,2012
14,0,38,1615
14,0,39,1715
14,0,40,1662
14,0,41,1623
14,0,42,1642
14,0,43,1579
14,0,44,1256
14,0,45,1643
14,0,46,1674
14,0,47,1636
14,0,48,1629
14,0,49,1618
14,0,50,1565
14,0,51,1285
14,0,52,1170
14,1,1,1589
14,1,2,1605
14,1,3,1547
14,1,4,1620
14,1,5,1718
14,1,6,1665
14,1,7,1620
14,1,8,1647
14,1,9,1657
14,1,10,1560
14,1,11,1627
14,1,12,1590
14,1,13,1717
14,1,14,1602
14,1,15,1529
14,1,16,1611
14,1,17,1685
14,1,18,1721
14,1,19,1721
14,1,20,1599
14,1,21,1602
14,1,22,1845
14,1,23,1799
14,1,24,1971
14,1,25,1797
14,1,26,1707
14,1,27,1823
14,1,28,1611
14,1,29,1826
14,1,30,1481
14,1,31,1306
14,1,32,1456
14,1,33,1249
14,1,34,1526
14,1,35,1634
14,1,36,1993
14,1,37,1898
14,1,38,1663
14,1,39,1634
14,1,40,1658
14,1,41,1645
14,1,42,1633
14,1,43,1652
14,1,44,1588
14,1,45,1599
14,1,46,1628
14,1,47,1592
14,1,48,1607
14,1,49,1661
14,1,50,1604
14,1,51,1219
14,1,52,1146
14,2,1,1498
14,2,2,1465
14,2,3,1587
14,2,4,1582
14,2,5,1645
14,2,6,1329
14,2,7,1596
14,2,8,1765
14,2,9,1546
14,2,10,1559
14,2,11,1583
14,2,12,1559
14,2,13,1797
14,2,14,1566
14,2,15,1542
14,2,16,1507
14,2,17,1631
14,2,18,1591
14,2,19,1582
14,2,20,1552
14,2,21,1747
14,2,22,1684
14,2,23,1771
14,2,24,2028
14,2,25,1664
14,2,26,1538
14,2,27,1651
14,2,28,1382
14,2,29,1753
14,2,30,1452
14,2,31,1197
14,2,32,1506
14,2,33,1171
14,2,34,1578
14,2,35,1625
14,2,36,1931
14,2,37,1875
14,2,38,1596
14,2,39,1725
14,2,40,1615
14,2,41,1589
14,2,42,1733
14,2,43,1622
14,2,44,1553
14,2,45,1611
14,2,46,1624
14,2,47,1474
14,2,48,1672
14,2,49,1629
14,2,50,1600
14,2,51,1193
14,2,52,1147
14,3,1,1511
14,3,2,1583
14,3,3,1579
14,3,4,1620
14,3,5,1621
14,3,6,1609
14,3,7,1577
14,3,8,1834
14,3,9,1639
14,3,10,1672
14,3,11,1593
14,3,12,1654
14,3,13,1753
14,3,14,1566
14,3,15,1582
14,3,16,1620
14,3,17,1657
14,3,18,1714
14,3,19,1305
14,3,20,1595
14,3,21,1702
14,3,22,1830
14,3,23,1879
14,3,24,1953
14,3,25,1620
14,3,26,1693
14,3,27,1733
14,3,28,1377
14,3,29,1832
14,3,30,1465
14,3,31,1299
14,3,32,1581
14,3,33,1259
14,3,34,1652
14,3,35,1803
14,3,36,1782
14,3,37,1763
14,3,38,1681
14,3,39,1588
14,3,40,1641
14,3,41,1598
14,3,42,1605
14,3,43,1670
14,3,44,1609
14,3,45,1302
14,3,46,1680
14,3,47,1592
14,3,48,1701
14,3,49,1714
14,3,50,1566
14,3,51,1099
14,3,52,1170
14,4,1,1546
14,4,2,1579
14,4,3,1575
14,4,4,1591
14,4,5,1621
14,4,6,1606
14,4,7,1587
14,4,8,1593
14,4,9,1609
14,4,10,1510
14,4,11,1571
14,4,12,1714
14,4,13,1680
14,4,14,1549
14,4,15,1582
14,4,16,1610
14,4,17,1616
14,4,18,1614
14,4,19,1291
14,4,20,1709
14,4,21,1805
14,4,22,1862
14,4,23,1809
14,4,24,1918
14,4,25,1704
14,4,26,1731
14,4,27,1696
14,4,28,1541
14,4,29,1872
14,4,30,1488
14,4,31,1301
14,4,32,1615
14,4,33,1336
14,4,34,1493
14,4,35,1735
14,4,36,1765
14,4,37,1763
14,4,38,1756
14,4,39,1665
14,4,40,1585
14,4,41,1541
14,4,42,1606
14,4,43,1551
14,4,44,1569
14,4,45,1507
14,4,46,1495
14,4,47,1601
14,4,48,1577
14,4,49,1646
14,4,50,1558
14,4,51,1125
14,4,52,1321
14,4,53,1247
14,5,1,1066
14,5,2,1081
14,5,3,1106
14,5,4,1121
14,5,5,1212
14,5,6,1085
14,5,7,1111
14,5,8,1106
14,5,9,1098
14,5,10,1125
14,5,11,1104
14,5,12,1116
14,5,13,1077
14,5,14,1113
14,5,15,1084
14,5,16,1285
14,5,17,1066
14,5,18,1278
14,5,19,1077
14,5,20,1143
14,5,21,1312
14,5,22,1159
14,5,23,1420
14,5,24,1491
14,5,25,1301
14,5,26,1306
14,5,27,1427
14,5,28,1177
14,5,29,1285
14,5,30,1194
14,5,31,1102
14,5,32,1606
14,5,33,1398
14,5,34,1120
14,5,35,1320
14,5,36,1276
14,5,37,1270
14,5,38,1385
14,5,39,1240
14,5,40,1106
14,5,41,1105
14,5,42,1066
14,5,43,1152
14,5,44,1078
14,5,45,1105
14,5,46,1025
14,5,47,1093
14,5,48,1090
14,5,49,1052
14,5,50,1027
14,5,51,1034
14,5,53,1035
14,6,1,1060
14,6,2,1076
14,6,3,1106
14,6,4,1104
14,6,5,1132
14,6,6,1090
14,6,7,1149
14,6,8,1107
14,6,9,1109
14,6,10,1091
14,6,11,1100
14,6,12,1120
14,6,13,1077
14,6,14,1145
14,6,15,1089
14,6,16,1305
14,6,17,1072
14,6,18,1285
14,6,19,1170
14,6,20,1141
14,6,21,1282
14,6,22,1156
14,6,23,1399
14,6,24,1297
14,6,25,1429
14,6,26,1224
14,6,27,1315
14,6,28,1342
14,6,29,1350
14,6,30,1176
14,6,31,1142
14,6,32,1566
14,6,33,1317
14,6,34,1152
14,6,35,1381
14,6,36,1295
14,6,37,1106
14,6,38,1258
14,6,39,1248
14,6,40,1066
14,6,41,1091
14,6,42,1062
14,6,43,1221
14,6,44,1072
14,6,45,1075
14,6,46,986
14,6,47,1041
14,6,48,1064
14,6,49,1054
14,6,50,1021
14,6,51,1051
14,6,53,1025
15,0,1,1523
15,0,2,1583
15,0,3,1647
15,0,4,1709
15,0,5,1621
15,0,6,1608
15,0,7,1582
15,0,8,1781
15,0,9,1688
15,0,10,1702
15,0,11,1668
15,0,12,1647
15,0,13,1626
15,0,14,1318
15,0,15,1558
15,0,16,1500
15,0,17,1734
15,0,18,1598
15,0,19,1583
15,0,20,1530
15,0,21,1399
15,0,22,1800
15,0,23,1630
15,0,24,1889
15,0,25,1795
15,0,26,1665
15,0,27,1790
15,0,28,1781
15,0,29,1823
15,0,30,1491
15,0,31,1356
15,0,32,1329
15,0,33,1346
15,0,34,1485
15,0,35,1482
15,0,36,1983
15,0,37,1981
15,0,38,1564
15,0,39,1723
15,0,40,1614
15,0,41,1622
15,0,42,1677
15,0,43,1572
15,0,44,1247
15,0,45,1646
15,0,46,1664
15,0,47,1606
15,0,48,1563
15,0,49,1557
15,0,50,1555
15,0,51,1202
15,0,52,1141
15,1,1,1637
15,1,2,1609
15,1,3,1562
15,1,4,1586
15,1,5,1708
15,1,6,1648
15,1,7,1632
15,1,8,1698
15,1,9,1620
15,1,10,1611
15,1,11,1598
15,1,12,1634
15,1,13,1757
15,1,14,1587
15,1,15,1496
15,1,16,1549
15,1,17,1717
15,1,18,1727
15,1,19,1727
15,1,20,1588
15,1,21,1567
15,1,22,1876
15,1,23,1697
15,1,24,1905
15,1,25,1846
15,1,26,1713
15,1,27,1765
15,1,28,1584
15,1,29,1880
15,1,30,1541
15,1,31,1341
15,1,32,1495
15,1,33,1322
15,1,34,1524
15,1,35,1644
15,1,36,1969
15,1,37,1925
15,1,38,1610
15,1,39,1607
15,1,40,1665
15,1,41,1664
15,1,42,1597
15,1,43,1608
15,1,44,1582
15,1,45,1559
15,1,46,1620
15,1,47,1547
15,1,48,1578
15,1,49,1566
15,1,50,1610
15,1,51,1193
15,1,52,1210
15,2,1,1494
15,2,2,1562
15,2,3,1624
15,2,4,1616
15,2,5,1631
15,2,6,1525
15,2,7,1657
15,2,8,1819
15,2,9,1612
15,2,10,1551
15,2,11,1602
15,2,12,1615
15,2,13,1768
15,2,14,1541
15,2,15,1492
15,2,16,1486
15,2,17,1649
15,2,18,1513
15,2,19,1568
15,2,20,1502
15,2,21,1697
15,2,22,1680
15,2,23,1739
15,2,24,1999
15,2,25,1646
15,2,26,1605
15,2,27,1711
15,2,28,1360
15,2,29,1806
15,2,30,1478
15,2,31,1204
15,2,32,1586
15,2,33,1162
15,2,34,1620
15,2,35,1745
15,2,36,1884
15,2,37,1865
15,2,38,1637
15,2,39,1679
15,2,40,1561
15,2,41,1550
15,2,42,1723
15,2,43,1557
15,2,44,1537
15,2,45,1573
15,2,46,1595
15,2,47,1475
15,2,48,1743
15,2,49,1565
15,2,50,1571
15,2,51,1187
15,2,52,1155
15,3,1,1548
15,3,2,1578
15,3,3,1585
15,3,4,1636
15,3,5,1629
15,3,6,1641
15,3,7,1582
15,3,8,1835
15,3,9,1638
15,3,10,1772
15,3,11,1617
15,3,12,1684
15,3,13,1731
15,3,14,1502
15,3,15,1576
15,3,16,1569
15,3,17,1541
15,3,18,1661
15,3,19,1339
15,3,20,1566
15,3,21,1762
15,3,22,1824
15,3,23,1831
15,3,24,1969
15,3,25,1660
15,3,26,1768
15,3,27,1694
15,3,28,1508
15,3,29,1834
15,3,30,1475
15,3,31,1324
15,3,32,1665
15,3,33,1281
15,3,34,1662
15,3,35,1858
15,3,36,1700
15,3,37,1779
15,3,38,1754
15,3,39,1542
15,3,40,1625
15,3,41,1596
15,3,42,1563
15,3,43,1613
15,3,44,1604
15,3,45,1283
15,3,46,1637
15,3,47,1583
15,3,48,1707
15,3,49,1661
15,3,50,1574
15,3,51,1131
15,3,52,1188
15,4,1,1458
15,4,2,1589
15,4,3,1539
15,4,4,1583
15,4,5,1640
15,4,6,1684
15,4,7,1600
15,4,8,1569
15,4,9,1595
15,4,10,1498
15,4,11,1554
15,4,12,1773
15,4,13,1646
15,4,14,1668
15,4,15,1520
15,4,16,1554
15,4,17,1518
15,4,18,1597
15,4,19,1341
15,4,20,1665
15,4,21,1743
15,4,22,1769
15,4,23,1812
15,4,24,1928
15,4,25,1685
15,4,26,1757
15,4,27,1696
15,4,28,1546
15,4,29,1821
15,4,30,1491
15,4,31,1342
15,4,32,1611
15,4,33,1427
15,4,34,1539
15,4,35,1788
15,4,36,1767
15,4,37,1722
15,4,38,1770
15,4,39,1688
15,4,40,1551
15,4,41,1523
15,4,42,1565
15,4,43,1559
15,4,44,1525
15,4,45,1533
15,4,46,1453
15,4,47,1543
15,4,48,1514
15,4,49,1586
15,4,50,1547
15,4,51,1118
15,4,52,1305
15,4,53,1234
15,5,1,1049
15,5,2,1083
15,5,3,1119
15,5,4,1108
15,5,5,1182
15,5,6,1092
15,5,7,1130
15,5,8,1115
15,5,9,1114
15,5,10,1125
15,5,11,1073
15,5,12,1112
15,5,13,1104
15,5,14,1111
15,5,15,1077
15,5,16,1322
15,5,17,1065
15,5,18,1302
15,5,19,1090
15,5,20,1153
15,5,21,1320
15,5,22,1157
15,5,23,1464
15,5,24,1486
15,5,25,1347
15,5,26,1315
15,5,27,1451
15,5,28,1177
15,5,29,1268
15,5,30,1241
15,5,31,1095
15,5,32,1596
15,5,33,1444
15,5,34,1179
15,5,35,1385
15,5,36,1356
15,5,37,1267
15,5,38,1409
15,5,39,1287
15,5,40,1098
15,5,41,1088
15,5,42,1041
15,5,43,1204
15,5,44,1039
15,5,45,1082
15,5,46,1026
15,5,47,1060
15,5,48,1076
15,5,49,1052
15,5,50,1041
15,5,51,1060
15,5,53,1004
15,6,1,1046
15,6,2,1072
15,6,3,1096
15,6,4,1100
15,6,5,1125
15,6,6,1080
15,6,7,1157
15,6,8,1130
15,6,9,1110
15,6,10,1091
15,6,11,1080
15,6,12,1142
15,6,13,1095
15,6,14,1110
15,6,15,1085
15,6,16,1245
15,6,17,1098
15,6,18,1314
15,6,19,1243
15,6,20,1133
15,6,21,1241
15,6,22,1132
15,6,23,1452
15,6,24,1254
15,6,25,1418
15,6,26,1290
15,6,27,1371
15,6,28,1446
15,6,29,1342
15,6,30,1119
15,6,31,1242
15,6,32,1555
15,6,33,1335
15,6,34,1155
15,6,35,1440
15,6,36,1379
15,6,37,1077
15,6,38,1283
15,6,39,1301
15,6,40,1057
15,6,41,1120
15,6,42,1103
15,6,43,1188
15,6,44,1049
15,6,45,1092
15,6,46,977
15,6,47,1070
15,6,48,1073
15,6,49,1048
15,6,50,1037
15,6,51,1023
15,6,53,1039
16,0,1,1555
16,0,2,1550
16,0,3,1634
16,0,4,1645
16,0,5,1718
16,0,6,1683
16,0,7,1680
16,0,8,1759
16,0,9,1710
16,0,10,1676
16,0,11,1694
16,0,12,1677
16,0,13,1818
16,0,14,1359
16,0,15,1659
16,0,16,1718
16,0,17,1825
16,0,18,1651
16,0,19,1683
16,0,20,1622
16,0,21,1382
16,0,22,1878
16,0,23,1715
16,0,24,1935
16,0,25,1870
16,0,26,1744
16,0,27,1884
16,0,28,1807
16,0,29,1918
16,0,30,1559
16,0,31,1414
16,0,32,1353
16,0,33,1426
16,0,34,1532
16,0,35,1536
16,0,36,2036
16,0,37,2017
16,0,38,1577
16,0,39,1764
16,0,40,1568
16,0,41,1624
16,0,42,1686
16,0,43,1614
16,0,44,1272
16,0,45,1625
16,0,46,1673
16,0,47,1620
16,0,48,1628
16,0,49,1541
16,0,50,1637
16,0,51,1290
16,0,52,1176
16,1,1,1563
16,1,2,1586
16,1,3,1554
16,1,4,1545
16,1,5,1695
16,1,6,1642
16,1,7,1606
16,1,8,1695
16,1,9,1698
16,1,10,1632
16,1,11,1565
16,1,12,1662
16,1,13,1877
16,1,14,1662
16,1,15,1618
16,1,16,1641
16,1,17,1795
16,1,18,1806
16,1,19,1806
16,1,20,1590
16,1,21,1691
16,1,22,1919
16,1,23,1882
16,1,24,2004
16,1,25,1846
16,1,26,1721
16,1,27,1768
16,1,28,1651
16,1,29,1924
16,1,30,1554
16,1,31,1373
16,1,32,1516
16,1,33,1303
16,1,34,1543
16,1,35,1779
16,1,36,1998
16,1,37,1969
16,1,38,1613
16,1,39,1635
16,1,40,1670
16,1,41,1660
16,1,42,1691
16,1,43,1638
16,1,44,1607
16,1,45,1611
16,1,46,1609
16,1,47,1571
16,1,48,1590
16,1,49,1587
16,1,50,1585
16,1,51,1237
16,1,52,1240
16,2,1,1515
16,2,2,1583
16,2,3,1650
16,2,4,1606
16,2,5,1608
16,2,6,1611
16,2,7,1635
16,2,8,1843
16,2,9,1574
16,2,10,1622
16,2,11,1557
16,2,12,1620
16,2,13,1834
16,2,14,1601
16,2,15,1573
16,2,16,1599
16,2,17,1658
16,2,18,1624
16,2,19,1621
16,2,20,1533
16,2,21,1799
16,2,22,1727
16,2,23,1891
16,2,24,2069
16,2,25,1763
16,2,26,1687
16,2,27,1803
16,2,28,1424
16,2,29,1842
16,2,30,1499
16,2,31,1292
16,2,32,1639
16,2,33,1197
16,2,34,1709
16,2,35,1747
16,2,36,1906
16,2,37,1866
16,2,38,1604
16,2,39,1705
16,2,40,1598
16,2,41,1524
16,2,42,1691
16,2,43,1564
16,2,44,1605
16,2,45,1608
16,2,46,1577
16,2,47,1475
16,2,48,1765
16,2,49,1591
16,2,50,1568
16,2,51,1185
16,2,52,1150
16,3,1,1488
16,3,2,1589
16,3,3,1580
16,3,4,1692
16,3,5,1654
16,3,6,1611
16,3,7,1568
16,3,8,1845
16,3,9,1661
16,3,10,1780
16,3,11,1614
16,3,12,1689
16,3,13,1829
16,3,14,1600
16,3,15,1641
16,3,16,1652
16,3,17,1651
16,3,18,1775
16,3,19,1298
16,3,20,1618
16,3,21,1865
16,3,22,1925
16,3,23,1909
16,3,24,1994
16,3,25,1691
16,3,26,1837
16,3,27,1734
16,3,28,1622
16,3,29,1822
16,3,30,1569
16,3,31,1370
16,3,32,1641
16,3,33,1337
16,3,34,1701
16,3,35,1852
16,3,36,1672
16,3,37,1776
16,3,38,1742
16,3,39,1568
16,3,40,1695
16,3,41,1609
16,3,42,1619
16,3,43,1655
16,3,44,1615
16,3,45,1272
16,3,46,1575
16,3,47,1556
16,3,48,1714
16,3,49,1682
16,3,50,1602
16,3,51,1119
16,3,52,1166
16,4,1,1468
16,4,2,1569
16,4,3,1523
16,4,4,1538
16,4,5,1645
16,4,6,1560
16,4,7,1585
16,4,8,1582
16,4,9,1594
16,4,10,1469
16,4,11,1545
16,4,12,1706
16,4,13,1780
16,4,14,1565
16,4,15,1508
16,4,16,1609
16,4,17,1550
16,4,18,1600
16,4,19,1333
16,4,20,1749
16,4,21,1805
16,4,22,1825
16,4,23,1862
16,4,24,2007
16,4,25,1745
16,4,26,1867
16,4,27,1739
16,4,28,1664
16,4,29,2010
16,4,30,1450
16,4,31,1396
16,4,32,1692
16,4,33,1443
16,4,34,1488
16,4,35,1768
16,4,36,1755
16,4,37,1684
16,4,38,1813
16,4,39,1737
16,4,40,1548
16,4,41,1530
16,4,42,1531
16,4,43,1529
16,4,44,1508
16,4,45,1518
16,4,46,1417
16,4,47,1532
16,4,48,1508
16,4,49,1577
16,4,50,1553
16,4,51,1119
16,4,52,1325
16,4,53,1238
16,5,1,1042
16,5,2,1075
16,5,3,1105
16,5,4,1094
16,5,5,1179
16,5,6,1075
16,5,7,1154
16,5,8,1097
16,5,9,1119
16,5,10,1126
16,5,11,1096
16,5,12,1079
16,5,13,1096
16,5,14,1108
16,5,15,1086
16,5,16,1322
16,5,17,1055
16,5,18,1368
16,5,19,1098
16,5,20,1222
16,5,21,1364
16,5,22,1162
16,5,23,1455
16,5,24,1500
16,5,25,1401
16,5,26,1328
16,5,27,1448
16,5,28,1251
16,5,29,1272
16,5,30,1248
16,5,31,1132
16,5,32,1597
16,5,33,1513
16,5,34,1166
16,5,35,1439
16,5,36,1394
16,5,37,1273
16,5,38,1398
16,5,39,1320
16,5,40,1095
16,5,41,1097
16,5,42,1063
16,5,43,1143
16,5,44,1052
16,5,45,1106
16,5,46,1014
16,5,47,1082
16,5,48,1064
16,5,49,1042
16,5,50,1032
16,5,51,1049
16,5,53,1026
16,6,1,1051
16,6,2,1064
16,6,3,1093
16,6,4,1122
16,6,5,1104
16,6,6,1063
16,6,7,1167
16,6,8,1150
16,6,9,1095
16,6,10,1109
16,6,11,1091
16,6,12,1147
16,6,13,1090
16,6,14,1093
16,6,15,1080
16,6,16,1306
16,6,17,1070
16,6,18,1296
16,6,19,1240
16,6,20,1145
16,6,21,1318
16,6,22,1105
16,6,23,1446
16,6,24,1242
16,6,25,1431
16,6,26,1305
16,6,27,1398
16,6,28,1438
16,6,29,1369
16,6,30,1124
16,6,31,1239
16,6,32,1565
16,6,33,1360
16,6,34,1150
16,6,35,1437
16,6,36,1398
16,6,37,1048
16,6,38,1291
16,6,39,1247
16,6,40,1103
16,6,41,1129
16,6,42,1122
16,6,43,1179
16,6,44,1057
16,6,45,1084
16,6,46,981
16,6,47,1050
16,6,48,1064
16,6,49,1055
16,6,50,1013
16,6,51,1046
16,6,53,1020
17,0,1,1446
17,0,2,1479
17,0,3,1619
17,0,4,1615
17,0,5,1603
17,0,6,1589
17,0,7,1538
17,0,8,1672
17,0,9,1651
17,0,10,1581
17,0,11,1595
17,0,12,1598
17,0,13,1790
17,0,14,1358
17,0,15,1650
